Token,Count
14247,1377
6920,1308
1024,1301
4099,1293
1948,1288
112,1260
358,1243
5722,1225
5305,1213
11716,1193
4648,1159
11307,1151
14933,1138
15575,1066
12016,1062
6783,1050
9381,1034
16274,1032
14164,1026
5495,1016
14703,1009
1139,1003
1052,979
5772,970
7467,967
11591,961
4815,956
14037,933
13670,924
3037,917
15282,913
12272,911
13909,903
16068,901
11587,871
1495,865
10689,864
11024,850
9514,843
1742,840
3168,837
15366,832
5053,829
8946,822
14447,819
3863,809
2920,806
12480,802
15525,792
11196,789
11235,785
3932,780
14975,776
11492,767
10813,766
6930,765
8283,764
948,763
8322,759
4301,747
4652,745
6078,739
3272,738
8663,734
4903,734
8361,729
6805,728
9043,722
11927,720
9010,718
6690,718
14494,715
7749,712
11605,711
6243,703
11941,703
3742,697
11904,689
3442,684
6483,679
9000,673
6092,670
3851,668
8928,667
4945,663
13769,661
14747,657
14134,656
12187,655
11147,654
6172,644
3132,642
14843,641
15645,638
5360,636
7191,630
4147,627
15523,625
4493,624
2528,622
