Token,Count
9834,948
8581,639
4815,601
948,600
16146,593
10042,583
16301,582
13670,570
14703,562
15630,561
8867,559
14225,555
5605,554
9407,550
7103,549
7752,544
5984,543
5772,541
774,531
5171,522
2216,522
10627,513
13757,511
13909,510
5919,509
8111,507
14435,505
14240,504
9656,502
1274,502
8517,502
15523,500
5314,498
14037,496
7151,493
1872,492
1663,489
1139,488
8131,487
5286,487
11674,487
4839,486
14447,482
1556,482
5693,482
8888,480
11211,478
10180,476
2523,473
3974,473
1702,472
8783,469
5068,468
12139,467
7467,467
5900,466
3061,466
3915,466
7749,464
8646,464
5360,464
5651,464
6348,463
12426,462
9470,462
15695,462
12842,461
9673,460
5918,460
134,460
3809,458
1810,457
2872,457
3386,456
7540,456
14531,454
9000,452
2959,450
15089,450
1969,449
5418,447
6965,446
6879,446
7482,442
6172,442
15826,441
13579,441
10228,440
2528,439
11574,439
6605,439
6882,439
6386,439
16017,437
1402,437
10227,437
15265,436
4493,435
142,435
8283,434
