Token,Count
9834,3559
10042,2375
5171,2077
8867,1485
948,1367
7103,1352
14703,1290
15826,1240
4815,1230
4493,1218
13670,1202
5360,1140
14037,1044
1872,1040
13909,1018
1556,963
16017,954
1139,953
5772,939
7467,936
14447,917
11334,912
8581,890
9470,886
12016,884
10227,841
23,824
7749,786
9570,774
4945,771
12566,765
10278,756
5625,756
7106,751
11456,748
15575,741
14673,741
1270,722
6783,715
14247,713
6965,705
11718,687
4238,684
1268,677
13500,673
12480,654
8283,649
14164,647
2528,636
6805,622
10909,621
11716,619
1024,618
6328,611
6628,608
12623,607
12618,599
5113,593
9673,583
910,583
358,583
7771,582
6690,581
12187,581
7504,580
5722,580
1304,580
6172,579
10813,571
14283,567
6523,563
601,562
11196,555
13291,549
6882,549
11591,548
882,544
4075,538
3061,527
3812,525
3932,524
8646,524
7738,520
112,519
12627,516
12659,513
1052,509
10274,508
663,502
11147,501
14975,499
11466,491
167,491
15331,487
2127,487
2635,479
1811,479
15523,479
11004,472
9296,470
