Token,Count
9834,1305
8581,861
15630,714
7103,686
5605,660
774,640
10042,639
1969,634
4839,633
14240,626
5651,616
11674,615
15523,608
2216,602
7752,599
7151,597
5984,586
5286,584
11147,575
10627,569
10228,568
5919,567
134,566
8382,562
7749,556
4815,548
15963,547
8207,547
3915,542
16146,542
9032,537
11574,536
5418,534
12842,531
8888,530
15645,530
9900,529
3061,529
13757,529
2523,528
8131,528
13909,527
12426,523
9673,522
7771,521
6879,519
7467,518
1663,518
2872,517
7540,517
6606,516
5900,516
9000,515
14975,511
14225,508
5885,508
3974,508
6074,507
15695,506
6348,505
1008,504
5722,503
14134,502
3386,502
3809,501
1721,501
8770,500
8111,499
5314,499
7482,498
1268,496
14878,496
948,496
13050,496
14416,494
3932,492
6242,489
7542,489
10227,488
13291,488
16301,487
8075,483
8361,481
5693,480
11211,479
4297,478
2891,477
15111,476
1304,476
15265,475
12139,474
13670,473
1597,472
10180,472
4203,471
7864,470
8517,470
2105,470
424,470
6386,469
