Token,Count
9834,1823
7103,1531
8581,1242
10042,895
4815,780
1268,756
9673,738
948,728
3061,725
7540,719
11466,711
4945,690
4493,682
14975,665
13670,660
14447,659
12187,655
7467,654
8646,650
6328,649
6805,646
14703,634
7864,631
8983,627
6369,622
3876,619
7771,618
5772,612
6242,606
7365,603
7749,602
8867,602
2216,600
7151,598
7160,595
5171,595
14164,593
3915,591
601,591
15826,589
15523,589
12426,589
11456,589
12842,581
424,574
13909,571
1008,568
6965,564
663,563
16301,561
3974,560
5762,559
9900,558
5885,558
11147,558
14435,556
2635,551
1497,545
9897,536
13417,536
12139,534
14037,534
5605,534
3932,534
1139,533
10228,532
6172,527
10227,526
5722,526
7054,526
3583,526
752,524
14247,522
5900,521
12016,520
5360,518
12861,516
7436,514
12659,513
7575,512
11718,511
1052,509
10278,506
11342,506
11674,506
1208,503
8698,498
7542,496
12145,496
15963,493
7191,492
11004,491
11591,489
9131,486
11325,485
14240,483
11716,480
15089,476
2528,475
1989,474
