Token,Count
10042,6525
9834,5412
5171,2136
9570,1560
14283,914
8867,782
11334,766
23,752
16017,745
4815,738
11718,726
11456,723
9470,721
14673,706
7738,702
5625,682
948,666
10227,660
13670,644
4493,636
4238,626
5360,623
15826,608
12618,603
14703,599
13500,578
12566,568
1270,559
1556,557
910,557
1872,546
12159,546
6172,543
12857,541
11096,539
7986,538
14037,534
12623,532
7504,525
14447,524
10278,524
10909,518
7749,515
9296,515
13291,515
13909,515
774,513
11004,510
13427,509
5772,505
7467,504
12016,503
9000,501
8770,496
6628,496
6690,495
1024,494
15645,494
10813,493
2778,493
14247,493
15630,487
1139,479
6523,479
112,479
6965,477
2127,475
2987,474
882,474
11147,473
10019,472
2255,471
12627,469
3812,465
12480,462
3569,460
1304,457
5722,457
8283,456
6882,454
3516,453
4635,453
15883,451
15575,449
7106,449
5900,449
7927,449
5113,448
167,447
5286,447
2528,446
15111,446
15431,445
601,445
11941,444
8566,443
10797,443
8663,443
12124,442
11716,441
