Token,Count
15575,797
1024,796
14703,789
13670,771
1139,762
5360,711
10813,698
4815,698
12016,694
11716,694
5772,691
14247,684
14037,676
13909,673
6690,671
8283,669
3061,666
7467,644
6369,642
948,640
12187,639
4493,638
7151,638
9673,636
15826,631
6805,630
6328,626
358,623
14164,622
14975,621
15523,618
12426,617
5305,614
3915,612
7864,612
15366,611
5722,610
1052,603
112,601
4945,596
10228,595
7749,594
663,587
3932,586
12623,581
11342,577
7540,576
5885,575
1989,573
6783,570
5605,569
1872,566
9131,563
11591,561
7191,561
16017,560
3042,559
12480,556
1268,556
424,555
1556,555
9834,555
4099,552
4203,549
9043,546
3974,545
11605,544
11674,543
12272,543
12842,539
2216,538
1008,535
14008,534
8581,532
7542,532
15331,531
6242,531
7771,530
11196,528
14933,526
6172,524
8663,522
14134,518
8361,518
11147,517
4301,516
5919,512
14240,510
3168,507
7365,505
5286,501
14447,500
2872,498
6965,497
6660,497
3742,494
1811,494
3272,493
5666,493
9897,492
