Token,Count
948,1220
1139,1173
13909,1136
10042,1130
7467,1121
1872,1073
14703,1071
4815,1052
4493,1039
7749,988
13670,948
14037,925
14975,914
15826,867
8283,847
7771,844
11147,842
11716,831
11591,809
8867,802
15523,797
5171,794
12016,793
15575,793
5722,785
12480,778
3932,775
14447,774
6965,773
1556,770
6882,758
13291,748
6783,748
12187,736
10627,736
14247,725
6523,724
7106,722
4945,717
5772,714
10228,713
5360,712
7191,712
4075,710
5885,710
112,706
8361,704
14164,702
1024,700
10278,700
6805,698
10227,698
15331,697
9834,691
3742,680
14839,675
3061,675
14134,672
15963,669
8663,668
9000,666
3042,666
7151,661
11674,659
3168,659
12272,658
358,656
6243,654
7516,653
1586,653
5791,652
8408,646
12618,638
7504,634
15366,633
5919,631
9453,630
4635,629
14240,629
6328,628
1304,627
12566,624
7542,622
5286,621
12426,616
9010,616
6386,613
3915,610
10813,607
14933,606
10997,606
11941,605
5625,602
11196,602
11227,601
12659,600
9032,599
774,592
11456,591
15645,589
