Token,Count
112,839
9514,834
9713,792
14747,765
5722,760
7580,756
15891,752
6783,748
9287,735
16274,734
14037,729
14899,709
10797,706
1227,692
12480,685
1139,684
16035,678
11927,678
3132,674
15565,673
10278,670
632,663
10295,662
15645,658
4815,651
11941,637
8566,635
13519,633
11024,632
13370,619
6882,619
8283,614
9000,611
3168,610
14140,608
948,607
5053,604
572,601
5113,600
15575,595
11716,592
7749,590
10639,590
10274,584
13909,583
8581,582
1556,581
13236,579
5827,578
14247,574
1948,573
8026,573
774,572
6628,572
15514,572
1702,563
15111,560
14473,557
10042,557
358,556
14703,556
4652,555
3272,554
8663,554
4135,554
1464,552
6930,548
12509,547
245,546
14933,546
2273,543
10845,543
8867,540
12025,539
13579,536
2105,534
4635,532
7467,531
4483,527
9753,523
5068,522
13670,522
5171,522
10227,522
8361,521
5410,520
9630,519
7163,514
5918,513
5286,512
5213,510
6522,510
4830,509
14682,508
5495,504
134,501
6879,500
1024,499
14878,497
10710,493
