Token,Count
9834,7448
10042,3861
5171,1487
9570,1359
7738,1016
14283,829
8581,809
8867,741
15826,725
1024,718
1270,713
7103,687
13670,682
10813,665
6690,652
5772,625
14673,623
5360,619
4493,608
16017,604
1556,596
14703,586
1495,584
948,579
1872,574
14037,573
11334,570
23,562
12016,561
9673,554
5305,552
15575,551
4815,549
11605,545
4301,532
8646,529
1139,529
5762,526
4945,524
12566,523
7927,521
11348,519
4238,512
1268,511
2528,509
15771,505
1052,504
882,496
6078,493
14447,489
8283,482
9897,470
6369,463
7749,463
6328,462
12145,461
10549,461
13909,458
5984,456
12139,456
5625,455
14164,455
11466,453
6242,450
3583,445
3061,444
11325,444
3386,444
11904,443
7160,441
7467,440
6805,439
2216,439
7540,438
1989,435
358,434
11096,433
910,433
13183,431
9203,431
1811,431
14247,431
9206,429
8983,429
14420,428
5068,424
1193,424
12857,423
1497,422
12623,420
7436,419
12842,419
9470,419
9889,418
9650,415
10278,414
7864,412
7491,411
4099,405
15523,405
