Token,Count
1024,972
15575,808
1139,781
10813,719
5305,719
11605,719
14703,717
1495,713
5772,699
12016,676
13909,671
13670,670
14037,670
11716,664
358,661
6690,659
14247,658
4815,656
9673,641
8581,638
8283,636
112,631
6369,629
7467,628
14164,626
3061,623
15826,622
11342,620
8322,615
4945,614
1052,613
9834,613
4099,608
1556,604
3915,602
5722,601
12426,599
15282,598
7151,595
12480,594
5360,594
15771,592
14975,589
5885,589
4203,588
12842,588
4301,586
6783,584
12187,579
1989,578
5605,575
7864,574
3974,572
4648,565
15366,565
9131,562
6242,562
8517,560
7540,560
948,559
7491,559
3932,548
941,546
6328,545
12145,544
14933,540
1268,538
1872,538
10228,538
4493,535
11591,533
6882,527
16301,524
14008,523
6805,523
10689,522
6078,521
5666,520
663,516
3042,514
3386,514
7191,509
862,509
14435,508
7365,508
2872,507
7749,506
1008,506
5900,505
9381,505
5984,503
9206,500
15331,500
8663,499
8493,499
15523,498
2528,497
11674,497
11904,497
2216,496
