Token,Count
9834,5965
10042,4164
9570,1362
5171,1268
14283,839
7738,741
15630,716
8867,686
16017,644
11334,635
948,603
774,603
13670,601
23,597
14673,593
5360,587
14703,581
8770,576
5651,571
4815,561
14240,554
13909,527
4493,527
6348,523
5919,523
2891,520
910,518
14037,517
7467,516
14447,514
15826,508
1024,499
8131,494
8111,494
4839,491
9470,486
15111,486
1969,485
5772,483
5286,483
7752,482
7749,481
8026,479
6783,479
15695,476
5984,475
8382,475
14225,474
5605,473
12016,473
1556,472
9186,472
1702,471
14878,467
1139,466
5068,466
15523,465
2523,464
10227,462
15645,462
14247,461
5900,461
3809,460
6690,459
11718,459
134,458
13579,456
7927,454
11147,453
1597,452
10627,451
16035,449
7151,449
1663,449
9598,447
1872,446
1270,444
15575,444
14102,442
16146,442
14134,441
2105,440
12623,438
10278,438
11211,436
5031,436
12187,435
5588,433
4238,431
5722,430
6522,428
4297,428
10295,425
6172,424
5314,423
8888,422
14164,418
3547,417
10813,415
8581,413
