Token,Count
9834,1110
8581,945
5171,900
1024,828
10042,808
7103,781
15575,721
10813,715
14037,693
1495,676
6690,676
1139,671
5305,656
12016,652
14247,644
14703,638
13670,638
112,631
15826,624
13909,620
5722,614
5772,608
8283,604
1052,597
11605,597
11716,588
5360,587
15771,586
948,585
358,583
1270,582
14164,580
4815,578
4099,577
15645,573
5286,571
4945,565
7467,564
4301,563
12145,559
6783,556
16274,553
5984,550
4493,549
5053,545
16017,541
4648,538
9514,538
11904,536
1268,536
1948,533
8663,532
15366,532
10278,531
3272,531
5068,529
3547,527
11196,526
12272,526
12187,525
3061,523
5900,522
11348,522
6078,520
11342,519
7151,517
11927,517
1872,517
1702,517
14447,516
7749,513
3927,512
8867,510
14933,508
8322,507
14975,504
1556,503
10797,503
5919,501
9381,501
6805,499
15523,498
12480,497
6242,497
9000,496
11587,495
1989,494
15282,492
6369,491
10228,491
6328,489
3768,488
2105,486
5666,484
5605,484
8646,483
11591,483
9673,481
12842,481
11147,480
