Token,Count
9834,13453
10042,7278
9570,2390
5171,1884
7738,1778
14283,1339
14673,873
4238,797
8581,774
7103,768
7927,768
1268,679
11096,677
9673,663
9897,637
5762,636
13670,634
4815,625
7540,622
4945,622
4493,621
6328,616
3061,615
9957,605
3583,599
14447,597
15826,587
7436,575
6242,572
7160,570
15936,568
1008,559
882,558
948,553
14703,551
1495,540
12016,535
7365,535
15771,534
8867,533
11466,531
12842,531
11718,530
12139,528
8983,528
12145,526
12165,523
5772,520
6369,515
7054,515
11665,514
12187,510
2635,504
1872,503
5360,502
11725,497
2216,494
12566,493
7467,493
424,490
14531,490
9393,486
16301,486
13909,485
2528,482
11334,478
16226,477
3974,476
11456,476
6805,475
13417,473
9650,471
3915,469
9470,467
6690,466
10549,465
12426,464
10813,463
14164,463
14037,462
10227,462
5625,461
7504,459
910,459
16146,457
1024,457
1556,456
7771,455
16017,454
13291,454
11325,454
11605,454
7749,453
1270,452
3768,451
3386,442
1811,441
14975,441
12623,440
9451,440
