Token,Count
1139,989
14037,924
13909,878
7467,847
14975,819
14703,801
15523,783
6882,770
15575,754
12016,753
948,751
3061,742
12187,740
112,734
1872,733
8283,732
7151,731
13670,728
12480,726
7191,718
11716,716
4493,715
1556,707
11147,704
15826,702
7749,701
10627,698
14247,698
14164,690
5885,690
4945,688
10228,685
7771,685
6805,685
4815,684
1024,680
5772,678
4075,676
11674,675
8408,664
15366,658
5722,656
11591,652
5360,647
3742,647
358,647
6783,646
12426,646
11941,643
14134,639
6328,633
6386,633
4635,631
11342,628
3915,627
5605,619
9673,619
8663,617
424,616
8867,614
1052,611
6059,610
3932,609
5791,606
2216,606
6690,605
7516,604
3042,603
14447,601
10813,597
6243,594
6965,591
12842,591
12272,588
14839,587
7106,586
1989,586
5919,582
10278,576
663,576
6242,573
1268,573
9131,572
9000,568
7504,566
3974,565
14240,564
882,562
13157,562
9010,562
3168,559
5286,558
9514,556
6523,555
16017,554
4203,554
15525,553
7054,553
1495,553
7540,552
