Token,Count
9834,3009
10042,1518
7103,1310
8581,971
9673,707
5171,673
8646,661
9570,645
11466,643
8983,604
3583,602
7540,600
3974,598
2216,585
7160,585
9897,579
1268,577
6328,570
7864,566
16301,564
3061,557
12139,553
5762,553
6369,553
4945,553
4815,552
14531,551
6879,550
6805,546
3386,544
12842,538
9407,535
5605,527
2635,526
5984,525
12426,525
16146,524
5068,524
663,520
13757,518
6242,514
11325,514
9656,512
1811,511
6172,507
2959,504
752,504
14283,502
3876,499
9203,498
7151,495
11342,494
7054,491
1497,491
14447,488
10620,483
5666,481
3915,480
7365,480
10710,479
3768,476
13579,473
134,473
11456,472
1008,472
13417,472
424,467
1989,466
14435,465
12187,465
15265,464
8517,462
2193,461
14975,461
7575,460
12861,457
7752,456
14379,456
3547,455
9650,453
13670,453
5286,449
9451,448
1663,448
2872,447
7020,446
15630,446
7738,445
15111,445
12145,443
1208,442
1969,441
1850,441
7771,440
11718,439
5772,437
7436,436
774,436
14878,435
16035,435
