Token,Count
7103,1079
8581,1047
9897,1024
5290,972
7540,946
5566,926
4642,908
7436,866
8983,849
7160,840
9393,825
12139,818
6242,815
9673,807
5762,795
424,778
3061,768
1008,767
6889,755
13417,731
9650,717
2216,717
1268,713
9451,713
11466,700
12842,698
11429,696
6369,695
3386,680
12426,675
8609,668
12861,666
3974,664
4198,655
12145,649
14531,649
7365,648
10487,643
1850,641
3768,638
12165,633
14435,618
11665,618
10620,613
11725,610
1497,608
12187,604
11342,601
6483,599
8698,590
1258,585
16301,582
3876,582
8646,571
7151,569
14379,569
16279,560
9656,550
1193,549
3915,549
15771,545
5984,545
6779,545
10280,541
11674,537
9890,536
4945,536
7043,531
752,530
5605,525
5900,522
3379,521
7491,518
142,516
9377,516
9131,515
12513,513
2193,512
12016,510
4465,510
1495,509
3583,508
11904,507
5885,504
15282,503
13440,499
8413,498
16226,497
8322,496
9407,495
11605,491
1989,490
9203,490
15089,489
7575,487
862,486
6328,483
7664,477
13183,475
4301,473
