Token,Count
1024,1401
15575,1244
10813,1109
11716,1075
3037,1066
5772,1048
14933,1045
5305,1016
358,1007
14703,1001
13670,995
4099,992
14247,978
1139,969
4648,961
4301,960
12016,946
15826,945
5360,938
1052,924
112,900
14037,886
6690,871
11605,868
1948,866
8283,858
15282,853
9206,849
1495,841
6920,838
14975,810
14164,800
4493,790
5722,788
11348,769
12272,766
10689,763
16274,757
12187,754
13909,753
11235,747
7467,741
6092,733
1270,733
9514,730
8322,721
9381,719
9589,719
15366,716
11307,713
14494,710
8663,710
6078,704
5495,700
16068,698
11492,688
15331,688
14843,688
4815,686
11342,684
948,674
15525,671
11587,668
11904,666
12623,661
15771,656
5171,649
6783,646
1556,644
1989,641
11591,636
3272,636
5053,635
16017,633
4945,630
11024,626
3863,623
2439,621
9010,618
9889,613
5885,604
8867,602
8928,597
9043,595
7151,591
3042,584
9000,580
8361,572
5666,567
12480,563
3932,562
7491,556
2528,553
15523,552
8493,551
14447,546
3442,545
4635,545
6328,541
10228,540
