Token,Count
15630,1081
5068,1014
14247,920
134,916
5722,906
5286,892
5984,889
1702,882
16146,862
14102,861
15695,858
15111,851
11211,847
3809,842
1663,832
6783,821
774,797
15645,785
7465,782
5605,768
16035,768
112,760
358,748
14225,736
12215,716
5919,712
1052,711
13037,709
16274,700
4967,699
7151,694
3168,687
3442,684
5305,681
11427,680
1742,679
2216,665
11591,665
13579,665
3547,664
10797,664
1810,657
1969,657
4099,655
11307,654
10689,654
5900,654
3386,649
1024,647
7020,635
10639,633
14134,633
6930,632
14037,627
5053,620
11196,618
6879,617
4950,613
14975,612
5666,608
8361,608
14899,606
12557,601
9630,599
11342,597
14531,597
2105,594
11716,593
4839,592
12426,591
6078,589
8928,587
2872,586
10295,586
13757,584
1989,582
8566,581
11700,578
8382,577
4830,576
1948,574
5827,572
4652,571
12480,569
5772,568
3042,567
10710,566
3851,564
632,561
8946,558
9713,553
6764,546
11941,546
598,544
10278,544
15366,543
7752,540
5113,539
14878,535
12187,535
