Token,Count
9834,4579
10042,1694
9570,1028
7738,871
5171,849
11718,809
11456,790
4815,789
9470,765
10227,753
13670,701
6172,674
948,668
14447,660
14283,659
4945,646
6805,636
1304,630
12659,620
8867,608
16017,608
5360,604
2528,603
7467,600
7771,600
601,598
3932,596
5772,594
2635,592
15523,588
7542,588
7749,587
11196,577
13500,574
1268,573
6628,572
7504,568
6965,566
2029,559
11004,553
6328,551
3812,546
6690,544
14240,543
2778,539
14247,538
3846,538
14703,537
14853,537
23,531
14975,531
13427,526
9900,526
11334,526
13291,525
3583,524
14076,523
10278,522
13909,521
10200,518
9673,518
5722,515
1811,515
663,514
9032,512
1052,510
12016,509
8075,509
5113,508
7864,503
4493,502
6523,502
10797,502
774,502
12627,500
12062,499
11147,495
8447,494
6783,494
14037,492
7516,488
15630,485
11591,485
15528,484
15963,483
10228,480
6660,478
7986,474
10549,473
12159,471
2428,471
12623,470
3168,468
12187,466
8717,464
12272,463
4811,463
15729,463
1495,462
12618,456
