Token,Count
10042,2539
9834,2412
5171,1787
13909,1724
948,1720
14703,1545
4815,1522
4493,1503
7467,1502
8867,1420
1872,1412
1139,1368
13670,1350
15826,1335
14037,1273
7749,1252
5360,1206
1556,1127
10227,1099
10278,1056
12016,1051
5772,1037
11716,1031
14447,1030
16017,1030
15575,1027
6523,1007
11147,991
4075,983
6783,980
12480,974
8283,971
7106,970
5722,965
6965,953
9470,943
13291,927
3742,927
14247,895
12566,891
14839,876
6882,871
5625,869
1270,866
10813,865
7771,862
1024,854
11334,835
6386,832
358,822
12618,818
112,815
4635,811
23,800
5791,788
12623,787
6690,780
7504,778
1586,775
10997,763
14164,752
11456,750
12272,748
7191,747
11941,735
882,734
11004,734
11591,728
9000,727
7516,720
14673,718
6628,716
11227,716
15331,710
6172,708
6243,707
10627,706
11718,706
10909,699
5113,697
15963,688
9453,688
11196,685
1402,680
8408,672
3812,669
10274,666
4238,663
1304,663
12509,660
6805,655
15523,647
13500,636
601,634
4945,631
9206,629
8663,621
13157,609
2528,606
3932,589
