Token,Count
1495,4276
1024,4063
12016,3175
11605,3016
5772,2790
10813,2626
15771,2476
14703,2241
5305,2166
6690,2085
8322,1983
13670,1905
7491,1904
4301,1893
15282,1863
15826,1771
2528,1708
4493,1662
14164,1639
15575,1637
11904,1571
5360,1519
5171,1452
12623,1403
1052,1400
4815,1398
10549,1366
11665,1318
12145,1259
4648,1255
14447,1238
11348,1236
948,1215
4945,1152
6078,1138
14037,1036
14247,1027
9889,1013
8867,976
1139,972
9206,971
358,970
1268,957
1872,956
15525,935
4099,917
9381,914
16017,904
8493,898
10042,871
15331,870
11716,866
7467,843
11725,831
1270,815
1556,805
11272,796
13909,774
9043,756
13183,741
6660,714
9834,714
12187,697
6172,691
14843,664
6920,659
6889,658
5625,652
8413,650
7504,647
3037,647
8283,645
6783,616
9470,615
11718,582
14420,578
14933,567
16068,567
5762,551
9453,547
12566,545
8447,541
11492,534
23,532
1989,530
15366,530
1811,527
7106,526
2255,524
6242,523
11334,511
8408,511
7436,508
9451,507
1193,499
10227,498
112,493
15945,490
2778,489
10689,488
