Token,Count
8581,994
1139,843
14703,783
948,749
14037,738
13909,722
4493,720
1872,716
7467,709
7103,702
12842,701
4815,698
8867,694
12016,690
11716,689
10042,682
1024,680
5171,677
8283,671
13670,670
15575,669
7540,663
6369,662
7151,660
3061,652
5885,646
7749,644
10813,643
14247,642
3915,637
5360,633
15826,632
9673,628
12426,625
7864,619
1556,618
6882,616
9834,605
2216,601
14975,601
6783,599
12480,599
16017,598
14447,598
7771,598
424,597
3974,595
4945,593
11674,593
12187,592
5772,591
4075,590
15525,588
1268,587
15523,586
5605,586
5722,585
8408,583
6328,582
1008,580
7191,578
14164,576
10278,574
8646,574
10228,565
8517,564
12272,564
663,563
6805,562
15366,562
16301,557
6965,556
4635,554
15331,554
11147,553
3742,553
12623,551
7365,548
9407,548
14435,547
13417,547
882,546
941,546
4203,545
5791,539
15883,539
5625,539
7504,535
5900,535
112,535
3379,534
12566,534
6690,534
8663,531
5984,531
7106,531
3932,530
10627,529
358,528
7575,525
