Token,Count
9834,10849
10042,7688
5171,2294
9570,1585
7103,1371
7738,1123
8581,1044
14283,994
13670,981
14673,846
15826,780
5360,771
8867,767
16017,724
948,712
23,700
4238,694
5772,692
4493,675
4815,667
14703,622
1872,621
14037,621
1270,613
1556,592
10813,569
11334,560
12566,548
9470,543
6690,543
910,537
8646,528
2528,522
11466,519
9673,506
5625,506
14447,504
6328,502
11718,502
1024,496
12016,495
6172,487
13909,486
4945,482
12623,471
9897,468
12857,468
7106,468
11096,465
10227,464
8983,463
15575,463
9957,459
7467,458
1268,455
7749,454
3876,452
6783,452
1139,451
11456,450
5762,449
7927,447
7540,444
882,444
12139,443
2216,442
16301,438
14531,436
7160,435
3583,433
16146,433
11605,431
3974,429
7986,428
5984,426
14247,426
12480,423
5605,423
6369,422
6242,422
7365,422
7504,419
1008,417
8283,416
5068,416
13417,416
11348,414
6805,412
7771,408
3386,407
3061,406
2635,405
10278,403
12842,401
12426,400
1497,400
3516,399
6965,398
6882,397
13500,396
