Token,Count
9834,971
15630,603
10042,598
16146,584
14531,570
5068,562
6879,562
11211,546
5984,538
1663,534
14102,530
13579,521
5605,520
15111,513
15265,512
5286,508
16035,507
1969,505
15695,505
5171,504
13757,500
3974,498
134,498
3809,496
11342,493
7752,492
3386,491
2216,491
1702,491
9354,486
2891,484
8225,480
774,475
9656,475
1024,475
5756,473
3648,473
4967,471
1139,469
9673,463
6242,458
13037,457
12426,457
5053,456
13810,454
8111,451
4830,450
10710,449
2872,448
8382,447
4950,447
11427,446
11700,446
15645,445
14225,445
9897,445
5305,445
862,443
8026,442
5542,442
8770,442
10813,441
15575,440
9203,440
6882,440
14435,438
8283,438
4147,438
5651,431
245,431
14037,431
3547,430
5762,430
8517,428
4236,427
6348,426
5919,426
12145,424
3927,422
3768,422
13326,421
12139,419
1850,418
16301,418
7151,417
9103,417
2959,417
14176,417
6369,416
5900,415
4839,415
23,415
9131,415
9630,413
2193,413
12861,413
1556,412
14878,412
14682,411
11587,411
