Token,Count
1139,1269
13909,1179
14703,1106
7467,1102
948,1071
4815,1042
4493,1018
14037,997
1872,994
8581,990
8283,941
15826,910
7749,904
14975,888
1556,885
12016,880
15575,875
11147,872
15523,849
11716,849
7103,847
14447,837
3932,829
5885,827
4945,817
13670,816
12187,809
5722,802
14164,799
6882,793
3061,782
12480,776
10228,768
6965,762
6805,749
11591,748
7771,747
6328,732
7191,732
14247,728
8867,726
5772,717
112,717
6783,715
7151,715
1024,710
5625,706
3742,705
4075,703
3915,697
4635,686
1268,685
11674,682
9010,680
12272,679
15366,670
8663,669
358,663
10627,663
882,663
5171,660
10278,659
8361,658
12426,649
9000,649
8408,643
6243,640
14240,634
9673,633
11941,633
5791,628
7864,625
15331,620
663,619
14134,619
3168,616
9900,611
10813,607
13291,607
7540,605
7106,605
6523,603
5360,603
3042,602
12566,600
6386,600
12618,599
7516,599
9453,597
7542,593
14839,593
15525,586
6059,586
1052,584
1270,581
5605,580
5919,578
1304,575
15963,573
6628,571
