Token,Count
9834,3339
10042,1379
5171,952
1024,815
4301,809
5360,736
15575,730
13670,710
14037,704
10813,684
15826,676
9889,671
16017,669
1270,657
8867,656
9570,656
9206,653
14703,652
1556,648
948,648
3037,646
8283,627
1872,624
11904,622
11348,621
4493,621
6690,619
1139,619
5772,603
12016,587
4815,585
13909,576
7738,576
5305,568
14673,567
6920,562
12566,559
8170,554
23,542
14247,541
1495,535
358,532
6882,530
11716,528
10278,527
11492,527
11334,526
11605,525
7467,525
4648,520
12480,519
15282,516
14933,513
3272,512
7749,512
6783,509
112,509
5416,509
5625,509
7106,504
8581,503
882,503
14420,497
14283,497
11096,495
10227,495
9043,484
4099,482
7927,480
2439,477
5722,473
6078,471
1994,470
2528,468
14164,468
1948,465
8834,463
1052,462
3516,461
14447,460
6483,460
13614,458
9470,456
12623,454
11235,453
15276,451
12145,449
11272,446
10553,444
10274,444
9514,443
11004,443
4945,442
9589,441
4238,441
5495,440
4635,440
5113,438
1989,437
12672,436
