Token,Count
8581,801
7103,711
9673,708
14703,701
4815,660
948,651
13909,639
8646,633
7467,630
7864,621
3061,618
1139,617
1208,614
6328,610
4945,610
7365,601
6369,600
13670,598
6805,596
8867,596
7160,594
12842,594
7540,588
14037,588
15523,587
7575,581
424,579
1872,578
1268,576
15826,576
3974,576
5885,575
11466,569
4493,569
7749,566
16301,564
14975,563
2216,563
5171,562
1497,562
3915,562
663,555
12016,553
7771,552
5360,549
14447,547
12426,546
12187,545
8283,545
7151,543
10042,542
8983,540
752,538
11325,536
14435,533
3876,531
9897,528
1008,528
9407,528
11147,526
9834,526
11674,522
2635,522
1024,520
13417,519
3932,519
15575,517
14164,514
1556,512
14592,508
14379,506
9032,504
14247,504
5772,503
12139,499
5900,498
10227,498
8517,498
7191,497
16017,497
10813,496
3170,495
9470,492
12861,490
11718,486
5605,483
6690,482
10278,480
11716,479
12566,479
9900,479
12623,478
15089,478
7054,477
13687,475
6965,474
4075,474
7436,473
3379,471
16146,471
