Token,Count
4815,1581
948,1567
13670,1398
14447,1250
5772,1243
8867,1237
10227,1233
14703,1194
13909,1186
9470,1156
7467,1152
6172,1144
5360,1118
7749,1089
4493,1057
11456,1026
14037,1012
6965,1009
6690,1005
2528,1004
11718,990
6805,966
11196,947
1872,947
14247,944
4945,934
13291,933
7771,922
12016,908
6783,906
601,905
11591,881
10278,878
3812,866
5171,849
1052,844
1811,843
7106,833
5722,824
1139,824
1556,823
15826,816
5113,814
7504,807
9834,803
6628,796
6523,791
2635,789
16017,774
13500,774
1304,773
12623,753
6328,746
11147,744
12480,736
12618,734
14164,729
2778,727
10813,725
11334,719
11605,708
15771,697
15575,692
8493,691
11004,681
358,678
10042,675
10549,674
12566,666
11716,664
1024,658
3583,653
12659,653
14975,652
8447,649
1268,636
3932,635
7191,631
1495,618
4075,607
5305,604
13236,602
663,600
112,591
6243,588
15963,587
12187,584
10274,584
12062,580
9043,577
6598,573
9900,566
3742,564
167,563
15523,562
6386,562
10997,560
14839,560
8283,559
12672,558
