Token,Count
9834,982
10042,691
3974,689
1139,678
7467,675
9673,670
7151,667
14703,658
8581,657
12426,656
5605,656
11342,650
14975,649
6369,645
14037,644
13909,635
11716,626
2216,624
5984,624
14247,622
1024,621
12187,614
3915,614
3061,609
15575,604
12016,604
7540,597
9131,592
5722,588
12842,588
358,587
112,582
5772,570
14435,566
3042,566
3386,566
13670,563
11674,562
2872,561
8283,561
6328,557
5885,556
10228,555
5919,555
14240,554
14134,553
15523,552
7864,551
5900,551
14164,551
4203,551
774,546
8517,545
11591,544
4815,542
1052,538
6242,537
9000,537
6783,536
15645,535
1989,534
15366,534
4099,533
12272,533
5286,533
10627,529
948,529
12139,527
4493,524
7191,524
862,522
6805,522
3932,518
15630,514
13579,514
6879,514
5360,512
12861,511
4945,511
11307,509
14008,507
15883,506
424,506
12480,505
10813,504
10620,504
5666,504
16301,502
1948,500
2959,498
5305,498
14933,498
6690,494
1008,494
7482,494
11147,493
14447,489
15826,489
7749,488
15525,488
