Token,Count
9834,4516
10042,2360
5171,1308
7103,1247
8581,1154
9570,869
8867,712
14703,692
948,679
15826,656
13670,646
4815,644
1872,637
16017,636
1556,621
4493,615
8646,612
1024,612
13909,612
4238,597
7738,596
14673,596
14037,590
1139,588
5772,584
11334,580
23,575
10227,561
7467,556
12566,556
14283,554
5625,539
5360,537
7749,535
3876,528
7106,517
9407,510
882,509
6328,505
12016,504
1270,499
6172,496
12842,495
9673,495
15575,494
6523,488
8283,485
11466,484
15523,484
4945,480
424,478
16301,477
7771,475
2216,474
3583,474
16146,473
13291,473
14447,472
6805,469
8983,466
7365,466
11004,465
9470,464
7540,462
1497,461
10813,461
10909,458
1268,456
10278,454
5762,453
9897,452
14379,451
1495,451
6690,450
15089,446
5605,445
11718,445
7160,444
1811,443
13500,442
6783,439
7054,435
7864,434
7575,434
4075,433
2635,433
11325,433
3061,431
5984,430
14247,429
6369,427
663,425
12480,424
910,423
12618,423
1304,423
3974,421
6628,421
6965,421
9900,420
