Token,Count
1024,2768
10813,1858
15575,1623
5305,1558
1495,1496
12016,1476
4301,1366
5772,1357
14703,1346
15282,1338
5360,1328
4648,1323
11605,1277
13670,1259
15826,1244
3037,1224
358,1204
6690,1175
1139,1168
11348,1130
14933,1115
4099,1089
6920,1064
9206,1054
14247,1053
7491,1024
14037,1016
9381,986
1948,982
8322,968
11904,965
11716,957
4493,954
112,935
1270,927
1052,881
14164,877
8283,871
16017,864
15771,861
11492,846
15366,833
6078,826
9043,814
5053,780
9589,777
14494,769
9514,767
5171,767
11587,764
15331,761
12145,756
13909,755
5722,753
8663,750
6092,746
1872,737
5495,732
12272,732
3863,726
15525,722
11307,719
12623,711
12187,710
7540,707
14975,705
948,704
6783,703
14843,699
16274,694
8867,689
10689,689
16068,680
11235,668
4815,665
1556,663
7467,661
11342,652
9889,644
12426,635
2528,634
2439,633
1989,632
11665,632
3547,631
3272,629
12480,625
11024,610
5625,602
10228,601
7151,598
10549,594
3061,593
1268,592
8493,591
3927,591
11591,587
6242,581
1972,578
14447,577
