Token,Count
9834,2367
10042,1888
7103,1134
8581,982
5171,752
6369,690
9673,682
3061,630
12842,620
2216,614
15523,600
3974,598
12426,584
11674,574
7864,574
7151,573
7467,572
3915,565
9032,565
7540,564
7749,562
5605,558
7365,552
9570,550
4815,548
13909,547
5885,545
3932,542
14240,541
11147,533
12187,532
7752,528
14975,527
5984,527
10278,526
10228,526
424,523
12861,519
1008,519
14703,517
16301,517
3386,515
2872,514
11342,514
7542,514
7771,513
10627,511
10620,511
5900,510
14435,507
4203,501
7160,499
9897,498
6328,498
5286,496
12139,496
6242,496
663,492
11466,492
8517,491
7516,486
4839,486
5919,486
1268,485
9131,485
9407,484
1497,480
3042,480
8131,479
8646,479
4945,479
8075,478
13050,477
16146,477
5722,476
941,476
15963,476
9900,475
14134,474
13291,472
7482,472
7575,471
12016,471
6805,468
1139,467
8983,465
11227,463
7106,460
5762,460
12659,460
14008,459
15883,459
7191,458
6386,456
11574,452
2523,452
4811,452
14447,452
8361,451
1872,450
