Token,Count
9834,1690
10042,1271
5171,877
1024,828
10813,753
15826,707
15575,702
4301,684
1270,643
1495,624
12016,622
5068,583
4493,582
14037,569
5625,569
14703,561
1139,559
5305,558
9206,554
5984,551
8283,549
774,548
14283,543
5900,542
15282,542
1702,541
15630,537
14673,535
5286,531
11605,529
5772,529
13670,524
11348,524
4099,524
5360,521
134,520
14247,519
11096,516
5053,515
7467,514
6879,509
7927,506
15645,502
9570,501
16035,501
16017,499
1872,496
16274,493
11904,493
10710,491
7151,489
8566,488
23,487
5919,486
2439,485
4648,483
11211,482
5722,481
13579,481
6690,480
8322,479
15366,477
8770,476
15883,473
9381,473
15111,472
5666,471
1556,470
3037,470
8663,470
1994,469
11927,468
358,468
5605,466
3386,466
10639,465
16146,463
11342,463
6783,462
14878,462
12187,462
14176,461
12480,460
1969,460
14164,459
8867,458
11587,458
112,458
3547,457
11716,456
3768,456
12426,456
4945,455
4815,453
14531,452
15265,452
15891,451
11427,450
882,450
15331,449
