Token,Count
8581,751
8517,682
14435,660
5605,658
15265,638
862,633
7752,633
2959,632
15630,628
4912,624
7103,622
16301,620
13757,617
3974,602
2872,600
1969,596
4203,595
1765,593
2216,590
3915,584
16146,578
2737,571
6879,570
5286,566
9103,563
1663,561
6369,560
14225,559
14240,556
12426,555
5919,551
7151,551
774,551
1274,549
1811,548
6172,546
9407,545
6805,538
663,537
5984,535
14247,533
5885,532
4815,530
9131,529
11342,529
12842,525
10180,523
15523,523
7749,521
941,518
12016,516
8382,516
3386,514
14878,513
5900,511
134,510
14008,508
7864,506
7467,506
7542,504
5651,504
9673,503
1052,501
4839,497
11674,497
1989,497
8131,495
14975,494
4945,493
8646,492
16160,491
4326,491
6524,488
13909,488
5772,488
6690,486
12187,485
10912,481
6598,481
12861,480
8447,480
15366,479
9656,478
12139,476
9502,475
3932,474
9186,474
11388,474
14703,474
3042,472
7516,471
10627,470
10228,469
7972,469
8888,467
11456,467
13579,466
13670,466
14164,464
7540,464
