Token,Count
9834,1486
1024,764
10042,748
5171,737
15575,714
10813,662
1139,661
15826,653
5305,625
8283,616
14037,612
4301,611
11904,603
8867,571
1270,567
112,554
3037,554
12016,551
6882,551
8408,549
9889,549
8581,548
948,545
1556,545
14933,543
1872,541
4099,538
358,537
1495,536
4493,536
5360,536
11716,530
14247,529
6920,529
10278,527
13909,525
11235,524
882,522
11605,521
4815,518
5625,517
9589,513
13670,512
5772,511
9206,510
5722,509
14703,507
6690,505
15282,505
7103,499
16017,499
8170,497
9514,497
11348,495
4648,489
2439,488
16068,487
10553,487
3272,486
11492,485
8663,484
7467,479
9381,479
6078,477
1948,477
5416,473
11342,473
12480,466
7749,466
7491,464
7106,464
9043,464
9673,458
1052,455
4075,453
5495,449
15276,449
14473,448
6783,447
14164,444
4635,444
15771,441
6242,439
15366,437
14839,436
15303,436
9000,435
14975,435
11334,435
23,434
1989,430
5053,429
12566,429
10227,428
10797,427
4238,427
12927,426
11024,424
10274,422
5918,422
