Token,Count
9834,2118
11456,1039
10227,997
4815,915
1304,835
12659,807
9470,804
7749,802
6965,801
7771,801
10042,797
15523,795
11004,792
13291,786
601,783
11718,781
6805,780
11147,757
15963,754
14447,751
7467,740
948,721
9570,721
6628,717
663,711
13500,709
6172,703
3932,696
14240,695
13670,687
2029,681
7542,678
10278,674
14975,664
2810,658
2523,653
7738,651
9900,650
3846,650
4945,647
12159,644
6523,643
12124,642
14076,638
7516,637
10228,631
11196,627
8867,623
13909,623
5722,623
5772,622
2635,620
774,616
12892,615
10627,612
9032,612
5651,611
13427,610
6328,606
11227,605
14703,604
8075,602
8361,597
11012,597
8717,595
14853,595
7864,593
14247,591
11674,587
11591,585
15630,583
6074,583
14134,583
1969,580
12618,579
2279,578
4811,576
3168,574
5919,569
12016,568
5113,567
5885,565
5286,563
11574,563
8888,562
4203,560
2528,560
15645,551
3812,550
6783,549
7504,547
7151,544
14878,543
10797,536
15729,535
10200,533
6243,533
9186,532
14164,529
1811,528
