Token,Count
8581,5490
7103,4626
7540,2215
3876,1954
8646,1773
6369,1732
13417,1697
12842,1682
7365,1676
1497,1670
3061,1620
8983,1583
11466,1575
9673,1563
14435,1509
7575,1483
7160,1467
7864,1344
12861,1330
752,1198
3915,1180
12139,1169
15089,1129
941,1122
3974,1116
9407,1094
16301,1089
12426,1061
1208,1001
13687,986
14592,981
1268,964
2216,963
424,961
8517,959
14379,951
5885,938
3170,904
9032,892
6328,891
1008,880
142,880
5762,869
4203,862
14782,856
5605,829
9897,815
4326,800
663,795
6242,794
11674,792
7634,790
2959,789
1553,775
9131,769
11325,763
9900,760
7542,760
7151,752
16160,751
7054,723
13757,722
15523,718
4710,717
13050,710
12187,708
4811,704
7752,702
14240,686
1765,681
10180,673
2514,662
862,659
11594,658
4265,655
15813,654
2029,653
14975,653
9650,635
2872,633
15528,624
14416,622
12659,618
5984,615
8075,611
10620,594
1274,590
11342,588
9393,586
16146,583
5839,582
6059,579
2032,578
2737,576
8609,570
8698,569
6074,567
6606,563
5031,562
3932,560
