Token,Count
15630,1043
1811,1037
1989,991
9673,972
6078,936
3583,906
5984,898
11993,890
9203,889
1052,883
5286,878
774,876
8493,854
6933,838
11342,835
1663,823
4839,821
1193,814
134,814
15771,800
7103,799
8862,795
6808,792
7151,783
5919,775
13769,773
6805,773
13579,770
10912,770
4945,770
10689,764
3809,760
14225,749
6598,747
6328,738
1268,734
10549,727
16031,726
8382,725
11325,724
12426,718
12187,716
5900,715
6172,714
5605,714
1742,711
14134,706
13037,706
12167,702
5666,692
12062,689
6242,689
9325,688
3061,686
14247,684
15695,677
11211,676
6879,676
1969,675
10228,672
16068,668
4099,666
5762,666
16146,665
3442,665
14164,662
5756,660
8928,659
8581,658
4147,657
15111,656
14008,655
15645,652
11466,650
9502,647
12145,645
14975,644
5305,641
7482,635
3386,632
2872,626
1008,626
8026,625
15366,623
8322,622
9131,620
7540,617
6994,617
2635,611
5772,607
14878,607
11591,599
11307,599
10627,598
10295,593
5314,593
1702,590
10710,587
1810,586
9710,586
