Token,Count
10912,1445
6172,1412
11325,1358
1811,1285
11993,1281
16223,1152
15729,1138
6598,1113
13687,1075
15813,1065
8862,1039
663,969
9203,964
6808,941
11456,937
4815,936
2778,935
11718,934
6805,903
13670,879
9470,875
5772,853
9673,840
16147,838
2635,819
10227,816
3583,811
5171,811
5839,802
12062,801
601,798
8447,798
13427,796
3812,784
12786,777
948,775
6690,759
7749,757
10042,757
13967,753
5360,734
11196,732
1304,720
14447,719
4912,717
1125,711
7986,710
4945,691
6965,689
6660,685
11466,685
7467,678
6328,673
14703,669
8867,667
7864,664
1052,663
3846,662
7315,658
8694,655
3876,651
9834,650
4493,644
8527,640
6369,634
13909,620
2528,620
12659,619
8581,613
14037,612
1872,612
6628,605
16017,604
81,603
10549,599
9710,591
7292,590
1139,587
12627,581
12016,579
8493,578
3932,574
10278,573
6994,562
4265,561
9325,559
5522,556
7103,556
2384,551
11012,549
11272,548
1952,541
13291,540
8646,539
13500,537
15826,537
6523,534
10813,531
9019,518
5113,516
