Token,Count
9834,4021
10042,2337
5171,1880
9570,1254
8867,1050
1872,1025
14673,1024
948,1015
1556,1013
14037,959
5625,950
15826,942
23,916
1270,888
16017,876
4493,874
11334,866
12566,861
7106,857
8283,851
1139,828
6882,819
882,803
14703,796
7738,788
12480,771
10274,755
13909,750
4238,746
5360,738
10278,732
13670,731
4815,715
15575,685
3516,664
1994,649
5113,643
10553,642
12857,626
6783,626
7749,626
10909,626
9470,626
11096,621
7927,620
14283,620
910,616
10227,609
4075,604
13614,593
9206,583
13500,568
13236,557
14420,554
7467,553
9453,546
2439,538
5722,533
112,533
10813,531
5772,529
2519,529
167,528
6628,522
9589,520
1024,516
9514,515
11716,515
15276,512
8408,510
14247,509
9957,508
3272,505
8663,496
4635,494
12838,490
12016,484
14839,483
358,481
8581,477
10121,476
11348,475
6523,472
1464,471
10797,466
14473,463
12627,459
7103,455
12509,452
6060,451
6690,442
3812,442
5791,440
11941,440
5416,439
3132,437
194,431
11147,431
15331,430
14933,426
