Token,Count
9834,1723
10042,1067
8581,945
7103,870
4815,763
5772,761
7467,720
12016,690
13909,685
9000,685
14703,673
14247,667
13670,660
11716,627
1024,624
9673,621
1139,616
11718,610
14447,607
112,598
6690,596
10228,583
11147,575
358,571
7749,571
6172,571
10627,568
1052,565
5722,564
15575,562
6805,562
948,560
4945,558
5360,558
12272,554
14975,546
11605,544
10813,544
14164,542
5305,541
8663,541
14494,541
10227,541
15523,539
3742,539
5693,538
7771,536
12187,535
8888,532
5171,529
14037,528
4635,527
9470,526
11196,523
15645,523
3569,522
6328,521
6783,521
7540,520
774,518
5314,518
4493,518
2528,513
1495,513
12480,511
16274,510
12623,509
1268,508
10549,508
3061,508
5918,507
15771,507
1811,507
6965,503
11456,503
12842,503
1402,502
11674,501
11941,500
3932,500
11591,499
4648,499
14134,497
4099,496
15525,494
15883,494
7504,493
8646,492
14933,491
2778,490
12509,489
13157,488
7191,488
6386,488
14240,488
8283,487
9713,487
7516,485
5885,483
1872,483
