Token,Count
948,948
4815,931
13670,869
14703,867
14037,859
5360,833
13909,830
1139,813
5772,809
4493,799
9470,775
15826,774
6783,769
10912,760
7467,751
6172,750
6690,746
8867,735
1811,732
16017,731
11456,729
14247,729
1024,728
2778,727
14447,720
10813,718
7749,705
6598,701
11325,697
5171,694
15575,689
11196,683
4945,682
10227,682
11718,678
12016,676
11993,676
6805,670
7986,659
6660,659
5722,658
10278,657
1270,646
6628,644
1872,644
16223,642
3812,640
358,637
16147,628
5113,626
1556,620
15729,617
1052,616
8283,611
3932,609
11716,603
6965,601
81,596
601,587
1304,586
13236,583
11591,582
7315,578
12623,573
7771,571
112,571
3168,565
9203,565
23,565
2528,565
663,563
3583,563
8527,563
11334,563
11348,562
8447,557
8581,557
14975,551
14076,548
9043,548
5839,545
6808,544
8862,539
1952,539
13427,538
5522,538
14164,535
12480,534
6328,531
2255,529
3272,527
2635,527
14420,525
7504,523
12618,520
4912,520
9514,518
1125,517
10797,516
12627,515
