Token,Count
1139,1152
13909,1013
14703,1002
7467,972
948,955
4815,916
14975,902
1872,898
7749,897
14037,887
3932,884
15523,859
8283,850
11147,833
11716,805
6965,802
5722,795
4493,790
15575,788
12480,787
112,779
15826,777
10228,769
7771,751
7151,749
12016,749
6882,744
6805,742
7191,741
5885,740
11591,735
14164,728
1556,726
14447,720
6328,717
8663,716
4945,714
3742,710
13670,708
14134,707
10278,702
9000,696
774,694
3168,694
5286,690
14240,685
4635,682
4075,681
12187,680
5919,678
12272,677
11941,667
10627,666
7516,666
8361,662
10797,659
6783,658
8867,655
9589,652
1024,652
14247,651
15331,651
15645,650
3042,640
8408,638
358,633
1304,632
6243,631
5605,625
3061,625
5625,622
5900,618
9514,618
15883,618
9010,616
663,613
12426,612
5772,608
11674,607
14494,606
7106,605
7542,605
2523,603
11196,600
16274,599
5791,598
14933,597
2105,596
15366,596
13291,592
5360,591
8075,589
15963,588
10227,587
6523,584
9453,582
4203,581
14839,576
8717,575
5171,573
