Token,Count
9834,1110
11456,988
4815,928
11718,923
9470,892
10227,889
6172,885
601,778
13670,764
14447,763
948,745
7749,744
11196,742
1304,738
2635,726
6965,722
2528,718
4945,714
10042,711
6805,708
7467,686
3812,680
8867,679
1811,672
13427,668
6628,666
13500,663
5772,657
6783,656
7504,654
2778,651
16223,638
14703,634
1052,619
11004,615
15729,615
3932,614
13909,611
12659,610
14247,609
10278,603
6598,600
13291,600
14037,598
16147,594
12062,594
16017,592
8447,588
5360,587
5722,586
11147,584
12618,583
4493,583
3846,580
3168,579
5113,579
112,578
6690,573
10019,572
663,572
81,571
15523,570
11591,564
6523,563
16274,560
7106,557
7771,554
10797,552
2255,535
12016,532
11012,530
9900,530
7986,524
8361,522
2428,522
1139,518
12480,513
12159,512
5839,512
10627,509
7542,509
11605,508
358,508
11716,508
14164,506
9000,506
6328,505
12623,505
12627,504
12892,501
11993,500
9713,500
15963,498
7516,498
13236,497
5286,491
1872,488
2105,487
3583,487
15645,484
