Token,Count
9834,939
15630,849
774,722
11456,647
5286,645
5651,632
134,621
8770,608
8026,607
4839,600
5984,598
14240,595
15523,592
2891,589
5919,589
15111,582
14878,581
2523,578
1969,577
1663,574
7752,571
4815,561
6879,561
8888,557
6348,557
14134,556
10227,551
13519,550
2635,548
2810,547
15265,546
9186,546
15695,543
5605,543
11718,542
4830,537
10042,535
8111,532
15645,532
14225,531
16146,531
9470,528
8131,528
15963,524
13579,523
12659,521
11147,518
11004,516
11211,514
13291,514
7749,514
7771,513
5900,511
601,505
5418,505
2872,504
16035,502
1597,500
12159,500
9032,498
8783,498
948,497
10627,495
5588,494
3809,493
5314,491
5068,490
13810,489
2105,489
11427,488
1702,488
245,488
4135,487
11674,487
8382,486
9900,485
13037,485
10797,482
8361,482
7516,482
8566,481
7482,479
8075,479
4203,478
13757,477
6965,476
11574,476
9000,476
14102,473
7151,473
14447,473
8581,469
10180,467
5542,466
1304,464
7467,461
12892,459
1810,459
14682,458
10295,455
