Token,Count
13909,1082
1139,1076
7467,1008
14703,967
948,966
14037,963
7749,942
14975,926
1872,892
11147,846
4815,841
5722,833
11716,833
15523,826
3932,819
7151,803
4493,802
8283,802
7771,793
5885,790
11591,790
12480,781
6882,778
112,771
10627,761
6783,759
12187,748
1556,745
15575,743
12016,741
10228,738
15826,737
5919,736
10278,733
3042,733
7191,732
11674,727
12272,726
14240,725
774,724
14134,720
6965,720
4945,719
4075,717
8867,714
9000,712
3061,701
6243,696
12426,692
14164,691
5605,689
7516,687
8361,684
8663,683
13670,681
15645,680
2523,675
3742,672
14447,671
6328,671
15366,669
4635,668
14247,661
3915,657
7106,648
9010,645
14494,643
6805,641
5984,637
5286,629
5791,629
5900,628
8408,622
1024,621
6523,610
2872,608
16274,604
7542,599
14839,598
4839,596
11941,594
2105,592
10227,589
9032,588
3168,585
3569,585
15331,584
15630,583
7864,581
14933,581
9673,579
9514,579
10797,576
11342,575
6386,571
15525,568
8717,568
1969,568
11227,566
15883,564
