Token,Count
9834,1180
10042,942
5171,856
14037,767
1556,735
3061,725
8283,715
424,711
1139,711
12842,708
7151,707
12426,701
2216,700
3915,696
8581,693
5605,692
1872,681
13670,679
10228,676
1008,676
5360,672
7540,670
8867,668
16017,664
9673,662
13909,662
15826,656
4815,654
16301,653
5900,651
7467,649
948,646
13417,633
7160,633
12187,626
7365,619
9897,618
15523,614
6882,614
7749,611
14975,606
5885,606
7482,606
4493,606
4945,605
23,604
11674,603
5919,602
3974,601
1270,599
12480,597
5984,592
14703,590
7864,588
15575,584
1268,578
8517,578
6369,577
7575,577
9393,576
15883,576
4326,575
11716,574
12016,566
6328,565
7191,563
7103,560
10627,557
2514,553
11147,552
882,551
12139,551
9407,549
4682,548
112,545
3379,544
8698,543
6242,542
7436,540
6783,539
14134,538
16146,536
14447,535
15366,535
1024,534
4635,532
14164,532
7771,532
11326,531
8983,529
5286,529
11591,528
5722,527
14592,522
11334,519
5625,518
11342,517
9900,515
14379,515
3932,514
