Token,Count
1024,2404
1495,2066
11605,1964
12016,1771
10813,1692
4301,1669
5305,1612
5772,1600
15282,1487
6690,1465
11904,1461
14703,1380
4648,1223
13670,1221
15771,1214
15575,1186
6920,1182
7491,1179
8322,1171
9889,1156
5360,1096
3037,1019
4099,1005
14164,1005
10549,1000
2528,998
9381,987
12623,987
4493,983
6078,957
1052,953
15826,951
11348,930
12145,922
14247,913
358,909
11716,905
6483,900
3863,894
11492,871
1948,870
14843,856
11665,835
8493,834
9206,829
11272,825
14933,787
15525,780
14037,774
15331,774
1139,771
16068,734
9043,728
4815,726
4945,709
12187,709
16017,707
2920,702
11587,698
948,691
6092,687
15366,679
7103,672
1989,669
14447,664
6242,662
5053,662
7467,661
6660,656
5171,656
1270,653
10689,651
8283,649
8170,646
6889,639
6123,638
11715,637
5495,628
1268,623
3272,618
11725,616
11342,607
8413,604
112,600
13909,600
11235,600
13183,597
11307,595
3547,590
8867,587
11811,577
1872,577
6783,577
5722,576
16279,576
1193,572
4147,565
14975,565
9589,564
5666,560
