Token,Count
8581,1233
7103,1083
3915,929
15523,924
5885,913
4203,891
7864,888
6369,884
941,884
7467,876
13909,870
3932,868
14975,851
3042,847
9131,834
7749,827
12426,822
663,812
5722,807
14240,807
14435,792
6805,781
12842,779
11591,776
11147,771
2872,769
3974,756
3061,754
4815,743
5605,740
6328,740
8517,739
11674,739
7542,734
9673,733
7575,729
1139,715
7516,711
14008,709
8361,709
7151,709
7540,707
2523,705
7365,704
6965,700
14037,698
112,691
12187,688
3168,687
11342,683
8717,677
9032,675
14134,672
7771,671
11716,667
862,661
3742,660
10228,658
14247,656
12480,655
11941,651
14839,649
8928,644
2216,644
10180,642
14592,641
9010,638
5919,637
2105,636
10627,636
6243,633
14703,622
14878,622
358,618
7191,613
8646,613
5286,609
6783,609
948,608
4635,603
9900,600
8075,599
8888,598
3876,597
6386,596
15963,595
9000,591
16301,586
12139,586
1989,584
6242,584
4075,579
15089,577
1304,575
4945,574
9407,571
774,570
10278,569
1052,569
10620,567
