Token,Count
9834,2161
7103,1487
10042,1322
8581,1229
13670,1194
14703,1090
1024,1067
5772,1062
4815,1018
12016,961
5360,923
1495,907
663,869
6172,859
14447,857
948,857
11605,854
6690,849
6369,845
15575,844
4493,841
5171,841
15826,838
10813,817
2528,815
6805,792
14247,786
4945,783
14037,781
9673,780
7864,774
12623,770
13909,765
6328,765
5305,764
941,763
1052,748
1139,731
7467,731
11325,731
601,721
11718,721
3876,719
358,706
1811,706
11456,703
11716,703
15813,696
15729,685
14164,682
2635,672
4203,671
15771,671
9470,666
14975,665
8867,660
6783,650
10227,643
7504,639
3915,635
7575,629
1304,629
11196,628
6965,626
10549,621
1268,611
14435,605
8322,603
5722,600
3583,597
4099,596
16160,594
16017,593
11466,591
7749,591
8646,590
4265,589
3932,588
8283,587
11591,585
10912,585
8862,580
3061,579
9131,579
4912,579
13687,575
12659,574
1872,573
3812,573
1989,571
3974,568
5839,567
7540,564
12187,563
4301,558
1556,556
1193,555
15089,550
15331,546
7771,544
