Token,Count
9834,1100
13579,689
10042,678
6879,642
5984,632
11342,626
12426,625
5068,618
3386,616
10710,613
15645,609
5605,601
5286,599
16146,596
4099,595
3547,592
774,587
5666,578
16035,564
5053,560
6328,558
3042,557
2872,554
10295,554
15111,554
7151,546
4147,546
134,544
15366,544
15891,544
1702,543
1969,543
6805,539
10639,539
15265,538
14247,537
14878,536
2216,535
14975,534
4945,533
5900,532
16274,528
15630,526
5919,526
3768,525
1663,524
1989,524
4830,522
8361,522
14531,519
3168,519
5827,518
9673,517
5722,517
5542,514
6242,514
3932,512
7020,512
8322,511
9381,510
14102,510
14240,508
3061,506
245,505
1052,505
10689,504
1948,503
11587,501
14134,500
3648,499
12145,498
9656,497
3974,495
1008,495
14008,493
13757,492
10228,490
8026,488
8928,486
9502,483
14164,483
112,481
11927,480
10180,480
12187,479
7467,479
13519,478
1268,477
4203,477
11307,475
11591,474
9713,473
8770,473
15523,473
12272,472
8717,472
11211,470
6930,468
6078,468
5305,466
