Token,Count
9834,1254
10042,1101
1139,764
14703,718
14037,690
14247,665
12016,650
5772,648
1024,647
13670,637
7467,625
4815,616
15575,610
4493,609
1052,607
13909,602
14975,601
12187,600
7103,598
5171,595
4945,593
8283,589
3061,584
10813,580
1268,579
15826,576
5722,575
14164,574
358,572
7151,571
6690,563
9673,562
112,559
8581,558
5360,558
11716,557
948,552
6328,544
1872,539
5984,534
1495,533
5305,530
14447,528
11342,525
12426,525
1556,517
8867,515
7540,511
6805,510
15630,507
7749,505
7191,504
10228,502
1989,498
1811,498
6783,497
3974,495
14435,494
4099,493
11591,491
12272,491
15366,491
5605,490
16146,490
2216,485
7864,485
6242,481
2528,480
6882,480
14933,479
7752,478
3915,478
12842,477
12480,475
1008,474
6369,472
8322,472
3386,467
5286,466
11307,466
663,464
15771,463
6172,463
15523,462
5885,459
8663,458
6965,451
4075,451
14240,450
11674,450
4635,449
3583,449
5919,447
10278,447
5625,447
5900,446
11196,445
11605,445
15695,444
7160,443
