Token,Count
9834,1205
10042,1067
5171,776
6369,692
4815,684
14703,675
12623,665
7864,654
12016,650
1024,648
663,645
7467,642
10813,640
13670,640
11605,630
4493,620
8581,620
6690,613
3932,611
7504,607
7103,605
4945,593
4203,592
5360,589
5772,586
6805,581
14975,572
9673,572
1268,568
3915,567
3061,564
6328,563
2635,563
15523,562
948,562
6172,559
1139,559
12426,555
14164,548
1052,546
14447,545
941,544
12187,542
2255,539
11718,538
5885,538
13291,537
15826,536
14037,534
11716,530
13909,529
1872,526
1989,524
4912,521
14247,520
12618,520
12659,520
7749,520
1495,516
1811,513
7542,509
9131,508
4265,506
15575,505
6242,501
7771,501
8447,501
11325,500
11004,499
14008,499
11342,498
2528,497
10227,496
12842,495
15331,495
6660,494
8867,493
8862,490
5305,487
11456,487
6523,486
10549,485
14435,482
11147,482
15771,481
9470,479
7575,477
16017,477
3974,476
7151,476
3379,476
6386,475
6965,475
9032,475
9900,475
3168,474
8408,472
7365,471
15963,470
862,469
