Token,Count
7752,794
5605,758
8517,755
2872,736
15265,723
3974,714
14435,713
1969,709
3915,704
4203,699
14240,697
5984,679
1663,674
5286,671
1274,660
12842,660
5919,659
15630,659
14225,654
10180,654
16146,654
774,652
2737,649
13757,647
862,647
1765,646
8581,632
16301,629
5900,628
7151,625
12426,618
2216,617
9103,617
8131,617
4839,616
7467,613
15366,611
6369,611
941,610
14975,609
11674,608
15523,608
6879,606
15883,606
7540,602
9186,597
14878,595
2514,592
13579,590
134,587
7482,582
3042,582
9131,580
5651,580
2959,578
4945,575
3061,574
10627,574
10228,572
7864,571
6524,571
3809,571
4912,566
3386,564
8382,562
7771,561
11211,560
3932,560
14134,558
9673,554
11342,551
14416,550
13909,547
7191,546
663,545
12016,545
6805,543
9407,543
14164,543
1989,542
5885,537
15645,534
2523,531
3379,529
1008,529
11716,528
4326,526
12187,526
5068,524
7542,524
14592,523
5314,519
8717,517
16160,516
12272,515
11147,515
6328,514
14703,514
7516,513
3547,513
