Token,Count
9834,2581
7103,2096
10042,1334
8581,1301
9673,815
8646,752
4815,741
6805,718
4945,706
6328,693
11466,676
7467,645
7540,631
3583,622
5171,621
14975,620
1268,619
7749,617
948,614
6369,611
13670,608
7771,606
7864,605
5762,603
14447,600
1811,598
2635,595
6172,589
11325,587
10227,583
1304,582
6965,581
3061,575
14703,573
9203,568
12187,567
7365,564
9897,562
8983,561
3932,561
5772,558
14164,556
663,551
11004,551
11227,549
11147,543
2029,543
601,542
11456,539
15523,534
13909,534
8867,533
12145,531
752,530
9900,526
1497,524
3876,523
13417,518
9032,516
15963,515
7542,514
1052,514
12659,513
6242,512
6628,511
7436,510
8075,509
7160,508
15771,507
12016,504
9407,503
1193,502
1989,500
2528,496
8698,492
14247,490
5885,488
9650,486
7151,485
13687,484
4493,482
10278,481
12861,478
7191,476
9470,472
10200,472
10228,472
1008,471
7575,471
13291,470
12842,466
8862,465
4811,464
12426,464
4203,464
11342,460
15528,457
14240,457
7054,453
11725,451
