Token,Count
8581,2017
7103,1297
9032,1285
15523,1256
8131,1253
15963,1224
14225,1190
15630,1183
6074,1172
2029,1149
5605,1131
7482,1129
8075,1118
6606,1102
5651,1080
5919,1071
14240,1060
11674,1025
11574,1014
7752,987
424,977
2216,976
2523,974
4839,971
7542,957
9900,955
12842,955
16146,947
5984,931
11147,914
4297,911
5418,904
2810,901
11594,891
8207,883
14416,883
11227,882
1969,878
8646,869
16301,867
2514,863
12348,850
13050,844
8382,843
1663,839
11004,837
5031,834
12659,827
5885,824
774,823
1810,822
7771,819
13417,816
3915,814
3061,808
12426,808
1304,797
1721,795
7540,786
1597,773
7151,766
10228,764
1497,763
7864,762
6059,757
13757,756
4682,755
10180,754
9186,753
10769,751
11326,750
14134,749
8517,744
12625,742
3974,740
7365,739
12139,736
134,732
7634,731
3809,723
1008,721
8888,710
1553,706
9407,705
4811,697
3932,697
8111,694
4590,694
6605,693
15528,691
14975,690
8983,688
5900,685
2872,682
6879,676
14878,673
1847,669
2279,669
6965,660
3876,659
