Token,Count
9834,809
9673,712
14703,697
4945,673
6369,660
14975,655
12016,645
3915,638
7864,637
12426,635
1024,632
6328,630
13670,616
6805,615
8581,608
7103,607
4815,602
5772,599
11674,598
3061,594
7151,593
13909,590
5885,590
12842,584
941,581
14447,579
5605,575
1139,573
7467,571
7771,571
2635,570
1268,568
12187,567
12623,567
7540,566
4203,565
9131,560
6690,559
9900,559
948,558
7504,556
663,552
10042,552
6242,550
4493,548
6172,547
14164,542
15523,540
1052,538
2872,534
7365,526
14037,525
2216,524
11605,524
5360,523
1989,523
3932,522
1811,521
15575,518
14247,517
11716,517
11342,516
11718,515
10813,514
7575,511
3042,508
3974,507
7749,507
1008,506
3583,504
9032,503
8517,503
1495,501
5762,500
2528,500
8867,499
14240,498
11147,496
5919,495
424,494
11325,494
5984,493
16226,490
14435,490
7160,486
11591,483
9897,483
6965,479
15771,477
862,476
7542,475
358,473
8447,473
5900,472
2255,471
1872,471
10228,471
13291,470
13050,469
5305,469
