Token,Count
14703,785
7467,755
15630,737
4815,715
13909,711
1663,698
5605,694
12016,691
7151,689
1969,688
5919,683
5984,683
774,679
1139,674
11147,659
7749,657
13810,654
12426,646
5286,646
15523,639
14240,637
4839,635
10627,628
8581,627
4945,627
14975,625
2872,621
10997,620
14247,620
6879,617
6328,617
14225,616
8361,616
14164,615
948,614
5900,614
5722,612
7752,610
4493,610
10228,607
11716,603
134,603
11591,597
12187,592
14134,592
11342,592
13579,591
1024,590
14447,588
9673,588
5772,588
11674,588
15366,587
8131,587
3061,584
3915,583
7540,582
16146,581
7771,579
7191,578
6805,578
4203,578
3974,577
3042,576
9354,575
15331,574
7504,574
2523,570
12272,567
12623,560
8026,560
7482,560
3932,559
1268,559
15265,558
15525,555
11574,554
13291,552
9000,551
14037,549
15883,549
8517,548
13757,545
12842,543
15575,543
15645,542
3386,541
3379,541
1008,540
6386,540
3742,540
5885,539
14878,539
2216,537
8888,534
5651,534
1052,533
8322,528
6965,528
15111,527
