Token,Count
8581,1058
7103,889
7540,873
12426,858
9673,820
3974,808
7151,807
2216,798
9897,792
12842,783
3061,768
11342,745
6242,733
6369,728
1008,722
11674,720
3915,718
12139,716
5605,712
5984,700
12187,697
14435,692
424,689
5900,687
11466,680
14240,674
8983,669
9650,669
5762,667
3386,667
14975,664
15630,663
12861,659
10228,658
15523,657
9131,656
13417,655
5885,649
1497,649
5919,648
6328,647
2872,642
5286,633
1268,632
7864,629
7365,625
774,624
3042,621
752,620
3876,617
1989,607
8517,604
7482,598
16301,597
10620,592
4203,590
4839,590
14247,589
8131,580
2523,580
7160,577
8111,576
14225,569
10627,568
7467,568
10180,567
3932,565
8698,564
12145,564
7436,562
6879,560
8646,559
7752,555
14416,553
9032,551
3768,550
13579,547
14008,547
14164,546
16146,546
14134,546
13909,546
1052,545
15366,545
4297,545
15883,544
10689,543
4945,543
7191,542
2514,542
1139,541
663,539
8322,538
5651,538
11716,538
5666,536
8361,535
1969,534
7575,530
11574,530
