Token,Count
9834,1009
1024,839
12016,737
14703,715
5772,715
1495,714
7103,687
10813,669
15826,665
8581,657
14037,645
13670,632
10042,627
1139,626
5605,624
12426,622
15575,619
5171,617
11605,607
6690,605
9673,601
14247,600
4945,597
11716,595
15771,594
12187,591
1052,588
4493,584
1556,578
5305,575
14435,569
5984,568
1268,566
358,565
4815,564
3974,562
2216,561
14164,560
13909,559
112,559
15282,558
11342,557
4099,554
6369,546
7151,545
4301,541
7540,541
14447,540
8322,537
948,533
6783,533
5919,532
3061,525
14975,525
16301,523
13579,522
16146,521
5900,521
7467,518
8517,516
1989,515
2872,512
3386,512
4648,509
5360,509
8283,507
6879,506
2528,505
134,503
15366,503
6242,503
8867,502
6172,501
5286,501
1702,498
9131,497
15523,497
9407,496
14240,494
9206,493
1270,493
5068,491
15630,489
15645,487
5722,487
16274,487
10228,486
13757,486
15331,485
6328,484
862,484
12842,483
12145,482
15265,479
6805,479
1811,478
1969,476
1008,475
12861,474
10627,473
