Token,Count
11718,1078
6172,1034
10042,995
9470,971
11456,962
4815,954
9834,906
13670,905
14447,827
10227,827
5772,821
2778,809
948,784
3812,773
8447,770
5360,757
6805,751
8867,735
11196,734
601,732
6783,731
2528,730
7467,717
6690,716
6598,705
7986,701
14703,695
13909,694
14247,689
7749,689
1811,686
6965,686
12062,682
5171,682
7504,670
5722,670
4945,669
2635,667
6628,663
12786,660
13427,654
4493,644
6660,641
663,636
7771,632
1052,631
2255,630
16017,630
1304,626
5113,620
14037,615
16223,611
10278,611
12016,587
1139,578
11591,576
13236,575
13291,571
3932,568
10019,568
3168,564
14975,563
10797,562
12618,562
12623,561
16147,559
358,558
13500,556
11147,554
12480,553
15729,553
6328,551
12627,550
14164,550
112,547
10813,546
11334,544
11993,541
3583,538
12659,536
1556,534
9000,526
11716,526
11004,521
3061,519
6523,519
9673,518
3442,518
10549,517
12272,512
9900,511
15826,510
5305,505
1024,498
3132,496
1268,495
7191,493
81,493
12509,492
11605,491
