Token,Count
9834,1460
10042,1318
5171,920
7436,811
7160,787
424,781
1008,776
9393,745
3061,738
7540,728
8867,726
16226,722
12842,719
7365,716
9897,712
2216,712
948,708
1268,704
16017,691
3379,683
8581,683
1872,678
12513,673
1139,665
5900,663
8698,662
15826,657
12426,649
11326,646
3915,640
11674,640
13417,638
7575,637
5360,634
4493,633
9673,632
7054,631
14531,629
14703,621
5605,621
7979,620
1270,617
15523,616
6242,616
13050,616
11811,610
7864,608
1208,608
8983,607
13909,606
13357,604
7151,603
1556,601
14037,600
4815,594
7103,592
7467,588
13670,587
3768,585
23,585
5885,583
6328,582
1258,581
9470,580
6369,579
15883,578
11334,575
11725,574
10228,572
7771,571
14782,571
4682,570
3974,570
2635,568
7482,568
5625,567
16301,566
9570,566
12187,565
9900,561
1850,557
14975,556
4945,556
14673,553
14592,552
9032,546
5762,544
7191,544
4326,544
10278,540
11466,539
8173,539
6059,536
7749,535
12566,533
14447,532
8517,529
12618,528
8283,524
12139,523
