Token,Count
9834,1389
8581,912
14240,726
7103,712
7749,709
4811,696
7542,670
14853,664
14076,659
4203,652
1304,633
4815,629
2029,626
9032,625
6058,619
8075,616
948,613
10042,613
10180,610
7467,609
1139,609
10278,608
5031,608
3932,603
15528,603
1553,602
13513,598
7864,597
15303,596
663,592
8770,591
4265,587
15523,585
3915,582
5171,578
941,576
12659,575
1597,573
6628,572
2523,567
6606,564
13909,564
9900,563
9186,560
6965,559
11147,559
1476,556
11004,555
10227,555
11227,553
5651,550
7771,550
11456,549
15076,549
11594,549
4590,547
1872,547
12842,545
14037,544
14703,542
10200,542
10797,538
6074,537
3168,536
5885,536
4710,534
5588,534
8517,533
6464,532
3846,529
774,528
15963,525
12509,522
8717,520
6369,515
13291,515
1721,514
11674,514
8867,514
6805,513
7516,512
5722,509
6386,506
13670,505
2481,504
6523,503
12480,503
5839,501
4075,501
2872,499
81,499
8646,499
5605,499
14416,498
7575,497
14447,494
14592,493
15826,492
6783,491
4493,489
